id_x,host_id,host_response_rate,host_is_superhost,host_listings_count,accommodates,bathrooms,bedrooms,beds,price,avg_rating,number_of_reviews,neighbourhood_cleansed_freq,property_type_freq
45065789,9669737,1.0,1,25,2.0,1.0,1.0,1.0,1295,4.837142857142857,22500,0.2551101975562407,0.023638232271325797
45087945,20600730,0.98,0,87,2.0,1.0,1.0,1.0,672,4.597142857142857,2500,0.2551101975562407,0.4502683567431769
45089217,57992813,1.0,0,1,8.0,2.0,3.0,5.0,1550,4.817142857142857,7396,0.009706520497887405,0.1747173689619733
45097473,17021578,1.0,0,44,7.0,2.5,3.0,5.0,2850,4.857142857142857,1,0.01004910357428343,0.1747173689619733
45097613,364172574,1.0,0,1,2.0,1.0,1.0,1.0,1329,4.892857142857143,16,0.04430741121388603,0.4502683567431769
45112615,47564985,1.0,1,7,2.0,1.0,1.0,1.0,1036,4.824285714285714,441,0.2551101975562407,0.005938106657531118
45113019,364169616,1.0,0,1,5.0,2.0,2.0,2.0,1630,4.631428571428572,6889,0.2551101975562407,0.1747173689619733
45169204,28646474,1.0,1,3,6.0,1.0,2.0,4.0,785,4.892857142857143,20449,0.01004910357428343,0.01986981843096951
45185139,351817163,1.0,1,2,2.0,1.0,1.0,1.0,659,5.0,100,0.01324654562064634,0.4502683567431769
45209653,359135955,0.63,0,10,2.0,1.0,1.0,1.0,3380,4.928571428571429,16,0.2551101975562407,0.4502683567431769
45293274,43513512,1.0,1,3,2.0,1.0,1.0,1.0,500,4.9471428571428575,6724,0.006280689733927144,0.010962658444672833
45313063,366256632,1.0,1,1,4.0,2.0,2.0,3.0,1400,4.912857142857143,3481,0.0509306840242092,0.4502683567431769
45324494,20810899,1.0,1,1,4.0,2.0,2.0,2.0,3100,4.827142857142857,2209,0.17643028434395341,0.01986981843096951
45326095,115602210,1.0,0,2,2.0,1.5,1.0,1.0,950,4.975714285714285,36,0.022153705606943016,0.4502683567431769
45356379,164469232,1.0,0,1,4.0,2.0,2.0,2.0,2000,4.952857142857143,144,0.05401393171177344,0.060180427086901904
45361457,13172053,1.0,1,7,2.0,1.0,1.0,1.0,790,4.702857142857143,169,0.010505881009478132,0.02135434509535229
45371024,61768961,1.0,0,41,2.0,1.0,1.0,1.0,1329,4.8428571428571425,7569,0.17643028434395341,0.060180427086901904
45377009,54575074,1.0,0,49,2.0,1.0,1.0,1.0,1150,4.590000000000001,2209,0.2551101975562407,0.4502683567431769
45394266,63202371,1.0,0,48,2.0,1.0,1.0,0.0,593,3.951428571428571,196,0.2551101975562407,0.4502683567431769
45405742,63202371,1.0,0,48,2.0,1.0,0.0,1.0,412,4.741428571428571,21316,0.2551101975562407,0.4502683567431769
45419210,35236663,1.0,1,4,2.0,0.0,0.0,1.0,828,4.85,33856,0.04464999429028206,0.003311636405161585
45419723,35236663,1.0,1,4,3.0,0.0,0.0,1.0,1425,4.828571428571428,22201,0.04464999429028206,0.003311636405161585
45427978,20600730,0.98,0,87,2.0,1.0,1.0,1.0,770,4.652857142857143,81,0.022153705606943016,0.4502683567431769
45432367,13151726,1.0,1,2,6.0,2.5,3.0,5.0,2900,4.90142857142857,5929,0.05401393171177344,0.1747173689619733
45446680,73159028,1.0,1,2,1.0,1.5,1.0,1.0,550,4.927142857142856,676,0.0509306840242092,0.005938106657531118
45453914,367695652,1.0,0,1,2.0,1.0,1.0,1.0,900,5.0,64,0.02283887175973507,0.060180427086901904
45457610,184979201,1.0,1,1,3.0,1.0,1.0,2.0,713,4.930000000000001,22500,0.05401393171177344,0.4502683567431769
45460881,89083164,1.0,0,4,6.0,3.5,3.0,3.0,11213,4.881428571428572,1024,0.2551101975562407,0.4502683567431769
45464064,307629119,1.0,1,29,2.0,1.0,1.0,1.0,1174,4.882857142857143,42849,0.2551101975562407,0.4502683567431769
45475096,218745884,1.0,1,98,3.0,1.0,1.0,2.0,1000,4.875714285714286,33856,0.2551101975562407,0.4502683567431769
45478619,100563927,1.0,1,1,2.0,1.0,1.0,1.0,787,4.927142857142857,25281,0.2551101975562407,0.4502683567431769
45499097,31504260,1.0,1,1,2.0,1.0,0.0,1.0,650,4.878571428571428,1764,0.2551101975562407,0.4502683567431769
45499790,218745884,1.0,1,98,2.0,1.0,1.0,1.0,826,4.87,15376,0.2551101975562407,0.4502683567431769
45513536,368408866,1.0,1,1,2.0,1.0,1.0,1.0,1450,4.815714285714286,3844,0.07068630809638003,0.4502683567431769
45521677,38449579,1.0,0,1,7.0,3.0,4.0,4.0,4500,4.86,64,0.023638232271325797,0.1747173689619733
45522846,281646889,1.0,0,104,2.0,1.0,0.0,1.0,421,4.727142857142857,1849,0.2551101975562407,0.4502683567431769
45531207,365463158,1.0,1,5,4.0,1.0,2.0,3.0,879,4.7,9216,0.01815690304898938,0.4502683567431769
45535226,261535066,0.99,0,82,4.0,1.0,2.0,3.0,800,4.732857142857143,3844,0.04430741121388603,0.4502683567431769
45536552,217413211,0.95,0,41,6.0,3.0,3.0,4.0,3267,4.968571428571429,81,0.0509306840242092,0.4502683567431769
45537150,19745781,0.99,1,46,5.0,2.0,3.0,4.0,6371,4.7614285714285725,15129,0.17643028434395341,0.1747173689619733
45545348,104530505,1.0,0,6,4.0,1.0,2.0,4.0,1543,4.2942857142857145,289,0.010505881009478132,0.4502683567431769
45548464,104530505,1.0,0,6,2.0,1.0,0.0,2.0,986,4.674285714285714,289,0.010505881009478132,0.4502683567431769
45549377,104530505,1.0,0,6,2.0,1.0,1.0,2.0,707,4.58142857142857,81,0.010505881009478132,0.4502683567431769
45550676,104530505,1.0,0,6,2.0,1.0,0.0,1.0,729,4.7142857142857135,400,0.010505881009478132,0.4502683567431769
45551698,104530505,1.0,0,6,2.0,1.0,0.0,2.0,743,4.618571428571428,225,0.010505881009478132,0.4502683567431769
45599780,367167343,1.0,0,6,4.0,2.0,2.0,3.0,2400,4.817142857142857,784,0.2551101975562407,0.023638232271325797
45612484,64720477,1.0,1,6,6.0,3.0,4.0,4.0,3000,4.714285714285714,1,0.05401393171177344,0.1747173689619733
45614604,369490522,1.0,1,1,4.0,2.0,2.0,3.0,2000,4.957142857142857,19881,0.05401393171177344,0.4502683567431769
45620113,255339042,1.0,1,2,2.0,1.0,0.0,1.0,763,4.648571428571429,4356,0.2551101975562407,0.4502683567431769
45629209,369641717,1.0,0,1,2.0,1.0,0.0,1.0,450,4.95,19600,0.0014845266643827796,0.02135434509535229
45630228,8108425,1.0,1,56,2.0,1.0,1.0,1.0,750,4.708571428571429,2500,0.2551101975562407,0.4502683567431769
45645538,121708494,1.0,0,3,2.0,1.0,1.0,1.0,400,4.971428571428571,625,0.04464999429028206,0.005938106657531118
45648932,344938488,1.0,0,8,5.0,2.0,2.0,3.0,3500,4.0,1,0.17643028434395341,0.4502683567431769
45651071,121708494,1.0,0,3,2.0,1.0,1.0,1.0,470,4.871428571428572,361,0.04464999429028206,0.005938106657531118
45668857,185511130,1.0,1,3,4.0,2.0,2.0,3.0,872,4.968571428571429,841,0.0057097179399337675,0.02135434509535229
45670818,237038302,1.0,1,3,6.0,3.5,4.0,5.0,9471,4.828571428571428,4356,0.17643028434395341,0.03916866506794564
45677542,142565006,1.0,0,1,4.0,1.0,2.0,2.0,2919,4.714285714285714,16,0.04464999429028206,0.4502683567431769
45695657,47298981,1.0,1,9,2.0,1.0,0.0,1.0,951,4.984285714285714,6561,0.17643028434395341,0.4502683567431769
45696098,3007248,1.0,1,21,4.0,2.0,2.0,3.0,2500,5.0,1,0.0509306840242092,0.4502683567431769
45715024,936360,1.0,0,2,6.0,3.5,3.0,5.0,7157,4.964285714285714,16,0.023638232271325797,0.1747173689619733
45728406,68777309,1.0,1,4,14.0,7.5,6.0,8.0,6592,4.911428571428572,1296,0.04464999429028206,0.03916866506794564
45731732,11324137,1.0,1,5,8.0,3.0,4.0,5.0,2000,4.825714285714286,81,0.17643028434395341,0.1747173689619733
45732472,57218252,0.99,0,140,10.0,5.0,5.0,6.0,11500,5.0,1,0.17643028434395341,0.03916866506794564
45734681,29575024,1.0,1,10,2.0,1.0,1.0,1.0,1550,4.75,16,0.04464999429028206,0.060180427086901904
45747356,370861511,1.0,0,1,2.0,1.0,1.0,1.0,900,4.642857142857143,1521,0.2551101975562407,0.4502683567431769
45747465,29498379,1.0,1,1,12.0,3.5,5.0,11.0,2857,4.947142857142857,841,0.01324654562064634,0.1747173689619733
45752201,370910284,1.0,0,1,4.0,1.0,2.0,2.0,1000,4.741428571428571,3249,0.17643028434395341,0.4502683567431769
45767033,341955084,1.0,1,3,2.0,1.0,0.0,1.0,793,4.872857142857143,7569,0.04430741121388603,0.4502683567431769
45791664,54575074,1.0,0,49,4.0,1.0,2.0,3.0,505,4.8585714285714285,9,0.2551101975562407,0.4502683567431769
45792791,51293298,0.96,1,26,4.0,2.0,2.0,3.0,2000,4.825714285714286,2704,0.2551101975562407,0.4502683567431769
45796306,20600730,0.98,0,87,4.0,2.0,2.0,2.0,1204,4.742857142857143,1600,0.2551101975562407,0.4502683567431769
45807491,329243218,0.9,1,1,4.0,2.0,2.0,3.0,6000,4.918571428571428,12769,0.17643028434395341,0.4502683567431769
45810387,16225139,1.0,0,6,2.0,1.0,1.0,3.0,1200,3.9714285714285724,25,0.012789768185451638,0.060180427086901904
45813937,57157973,1.0,0,2,4.0,2.0,2.0,2.0,3800,5.0,25,0.05401393171177344,0.060180427086901904
45822180,218069615,1.0,1,1,2.0,1.0,0.0,1.0,1000,4.742857142857143,7744,0.2551101975562407,0.4502683567431769
45823987,26938197,1.0,1,8,4.0,2.0,2.0,3.0,2143,4.832857142857143,30625,0.023295649194929772,0.4502683567431769
45843947,212462743,1.0,0,3,4.0,1.0,1.0,3.0,1650,4.427142857142857,36,0.04464999429028206,0.4502683567431769
45875092,20504472,1.0,1,11,4.0,2.0,2.0,3.0,2550,4.894285714285714,1024,0.2551101975562407,0.4502683567431769
45886561,113530139,1.0,1,4,4.0,2.0,2.0,3.0,1800,4.954285714285715,625,0.02283887175973507,0.01986981843096951
45893611,185511130,1.0,1,3,8.0,4.0,4.0,4.0,2600,4.861428571428571,576,0.0057097179399337675,0.1747173689619733
45906831,372159003,1.0,0,1,2.0,1.0,1.0,1.0,973,4.7714285714285705,961,0.023295649194929772,0.4502683567431769
45907676,18299561,1.0,1,1,6.0,3.5,3.0,3.0,6214,4.972857142857143,484,0.023638232271325797,0.1747173689619733
45933205,372370379,1.0,1,3,7.0,3.5,4.0,4.0,2800,4.9799999999999995,1369,0.0509306840242092,0.1747173689619733
45955155,198184687,1.0,0,6,4.0,1.0,1.0,2.0,595,4.838571428571428,289,0.002283887175973507,0.060180427086901904
45971177,25122328,1.0,1,20,4.0,2.0,2.0,2.0,2808,4.894285714285714,6241,0.17643028434395341,0.062464314262875416
45972223,323405945,1.0,0,1,4.0,2.0,2.0,3.0,1100,4.67,2304,0.04430741121388603,0.4502683567431769
45973764,20602565,1.0,1,64,4.0,2.0,2.0,2.0,1500,4.805714285714286,10000,0.2551101975562407,0.4502683567431769
45981180,119860177,1.0,1,1,2.0,1.0,1.0,2.0,760,4.987142857142857,19600,0.007194244604316547,0.060180427086901904
45982479,372748101,1.0,1,2,2.0,1.0,1.0,1.0,921,4.88,1444,0.2551101975562407,0.4502683567431769
45984703,8108425,1.0,1,56,2.0,1.0,1.0,1.0,1058,4.781428571428571,6084,0.2551101975562407,0.4502683567431769
45988690,125735080,1.0,1,3,7.0,1.5,3.0,4.0,3420,4.854285714285715,2116,0.0509306840242092,0.062464314262875416
46001181,239732469,1.0,1,3,8.0,2.5,3.0,10.0,2100,4.928571428571429,100,0.002283887175973507,0.1747173689619733
46004677,344938488,1.0,0,8,2.0,1.0,1.0,1.0,1900,4.285714285714286,1,0.17643028434395341,0.060180427086901904
46014375,212911408,1.0,1,12,2.0,1.0,1.0,1.0,350,4.8742857142857146,5625,0.0509306840242092,0.0025122758935708575
46018052,369636918,1.0,0,82,8.0,4.0,4.0,4.0,1370,4.644285714285714,3969,0.07068630809638003,0.1747173689619733
46031709,12545676,1.0,1,17,4.0,2.0,2.0,2.0,3000,4.952857142857143,9,0.023295649194929772,0.023638232271325797
46032076,12545676,1.0,1,17,4.0,2.0,2.0,2.0,3000,5.0,1,0.023295649194929772,0.023638232271325797
46033795,88363780,1.0,1,2,4.0,1.0,2.0,2.0,1731,4.925714285714285,2601,0.2551101975562407,0.4502683567431769
46034642,17683979,1.0,0,2,4.0,2.0,2.0,3.0,2067,5.0,4,0.010962658444672833,0.01986981843096951
46038295,16487719,1.0,0,7,1.0,3.0,7.0,7.0,381,5.0,1,0.022153705606943016,0.04670549274865821
46039015,373169973,1.0,1,1,8.0,4.0,4.0,6.0,3143,4.874285714285714,1849,0.2551101975562407,0.1747173689619733
46039982,13385029,1.0,1,1,2.0,1.0,1.0,1.0,550,4.938571428571429,256,0.2551101975562407,0.012218796391458262
46049591,219203332,1.0,0,1,6.0,2.0,3.0,3.0,4500,4.857142857142857,1,0.006280689733927144,0.1747173689619733
46057569,23276018,1.0,0,40,4.0,2.0,2.0,3.0,2486,4.934285714285715,169,0.07068630809638003,0.4502683567431769
46061474,8721830,1.0,1,29,2.0,0.5,1.0,1.0,679,4.7942857142857145,1296,0.2551101975562407,0.4502683567431769
46061938,735733,1.0,0,1,4.0,2.0,2.0,3.0,5000,4.608571428571429,144,0.07068630809638003,0.1747173689619733
46063056,373346583,1.0,1,27,2.0,1.0,1.0,1.0,1271,4.9142857142857155,2209,0.2551101975562407,0.4502683567431769
46067359,27731649,1.0,0,3,10.0,5.5,5.0,5.0,15000,4.571428571428571,16,0.02626470252369533,0.03916866506794564
46077516,345843188,1.0,0,34,4.0,2.0,2.0,2.0,20000,4.409999999999999,49,0.17643028434395341,0.0041109969167523125
46078843,182020848,1.0,1,1,5.0,2.0,2.0,3.0,450,4.877142857142857,576,0.0509306840242092,0.04670549274865821
46086109,160275310,0.5,0,2,4.0,2.0,2.0,2.0,1400,4.5928571428571425,64,0.04430741121388603,0.4502683567431769
46087149,264888170,1.0,0,49,2.0,1.0,1.0,1.0,721,4.727142857142858,2916,0.2551101975562407,0.4502683567431769
46093467,373569876,1.0,1,1,4.0,1.0,2.0,4.0,860,4.8999999999999995,1225,0.005823912298732443,0.1747173689619733
46093773,373346583,1.0,1,27,2.0,1.0,1.0,1.0,1196,4.807142857142857,3721,0.2551101975562407,0.4502683567431769
46094140,287788130,0.7,0,1,2.0,1.0,1.0,1.0,416,4.858571428571429,81,0.010505881009478132,0.060180427086901904
46097385,63202371,1.0,0,48,4.0,2.0,2.0,2.0,631,4.644285714285714,19600,0.2551101975562407,0.4502683567431769
46098276,3886732,0.87,0,83,2.0,1.0,1.0,0.0,1002,4.714285714285714,484,0.2551101975562407,0.4502683567431769
46112518,185884086,1.0,0,31,4.0,2.0,2.0,2.0,2604,4.857142857142857,1,0.07068630809638003,0.4502683567431769
46134071,373849027,1.0,0,2,1.0,1.0,1.0,1.0,480,5.0,9,0.0509306840242092,0.060180427086901904
46183711,34094946,1.0,1,4,2.0,1.0,1.0,1.0,1300,4.974285714285714,961,0.05401393171177344,0.4502683567431769
46183962,34094946,1.0,1,4,2.0,1.0,1.0,1.0,1400,4.9399999999999995,289,0.05401393171177344,0.4502683567431769
46186483,128578029,1.0,0,7,6.0,1.0,2.0,5.0,2246,4.764285714285714,9,0.0509306840242092,0.4502683567431769
46190947,344284817,1.0,0,1,6.0,3.0,3.0,3.0,5500,4.855714285714286,441,0.2551101975562407,0.011305241521068859
46209940,15954294,1.0,1,2,7.0,3.0,3.0,4.0,6900,4.8585714285714285,9,0.17643028434395341,0.03916866506794564
46229287,291329204,1.0,0,3,4.0,1.5,2.0,2.0,1645,4.585714285714286,2704,0.2551101975562407,0.4502683567431769
46249827,25679101,0.96,0,19,4.0,2.0,2.0,2.0,15000,4.644285714285714,64,0.17643028434395341,0.4502683567431769
46260077,119763594,1.0,0,8,6.0,2.0,3.0,3.0,1203,4.734285714285713,12769,0.0509306840242092,0.1747173689619733
46270606,48303994,1.0,1,54,10.0,4.5,5.0,7.0,12720,4.6571428571428575,25,0.02626470252369533,0.1747173689619733
46274482,48303994,1.0,1,54,8.0,3.5,4.0,4.0,14976,5.0,1,0.02626470252369533,0.1747173689619733
46287063,1111075,1.0,0,1,4.0,2.0,2.0,3.0,2043,4.952857142857143,1369,0.01815690304898938,0.062464314262875416
46287849,8721830,1.0,1,29,4.0,2.0,2.0,4.0,1133,4.898571428571429,20736,0.2551101975562407,0.023638232271325797
46304208,85602318,1.0,0,8,4.0,1.0,2.0,2.0,950,4.801428571428572,10816,0.04430741121388603,0.4502683567431769
46325331,87234125,1.0,0,29,2.0,1.0,1.0,1.0,686,4.387142857142857,784,0.2551101975562407,0.4502683567431769
46332814,66716024,1.0,0,2,4.0,1.0,2.0,2.0,1200,4.897142857142857,3249,0.07068630809638003,0.4502683567431769
46346189,148862410,1.0,0,1,4.0,1.0,2.0,3.0,940,4.8742857142857146,1024,0.002398081534772182,0.02135434509535229
46355113,80019807,1.0,1,2,2.0,1.0,1.0,1.0,555,4.955714285714286,4356,0.07068630809638003,0.4502683567431769
46367294,189060855,1.0,0,4,4.0,1.0,2.0,3.0,979,4.795714285714285,2116,0.0509306840242092,0.4502683567431769
46369131,373346583,1.0,1,27,2.0,1.0,1.0,1.0,1196,4.875714285714286,11025,0.2551101975562407,0.4502683567431769
46370359,51293298,0.96,1,26,2.0,1.0,1.0,1.0,919,4.871428571428572,900,0.2551101975562407,0.4502683567431769
46383616,9397041,0.8,0,2,8.0,4.5,4.0,5.0,8000,4.952857142857143,81,0.07068630809638003,0.1747173689619733
46386249,292507041,1.0,0,3,2.0,1.0,1.0,1.0,887,4.491428571428571,1332,0.2551101975562407,0.4502683567431769
46388988,261535066,0.99,0,82,8.0,3.5,4.0,4.0,2545,4.465714285714286,2916,0.17643028434395341,0.4502683567431769
46403556,19823306,1.0,1,2,6.0,3.0,3.0,6.0,5000,4.97,5041,0.0509306840242092,0.0041109969167523125
46442757,363928392,1.0,1,1,10.0,2.5,4.0,6.0,4036,4.828571428571429,400,0.05401393171177344,0.1747173689619733
46443004,61277821,1.0,0,1,3.0,1.0,1.0,1.0,720,4.867142857142858,11664,0.2551101975562407,0.4502683567431769
46445601,208498879,1.0,1,1,8.0,3.5,4.0,5.0,4586,4.927142857142857,5329,0.0509306840242092,0.1747173689619733
46448339,53419956,0.92,1,34,6.0,2.0,3.0,3.0,2500,4.911428571428572,14161,0.023638232271325797,0.1747173689619733
46457730,164997733,1.0,1,9,2.0,1.0,0.0,1.0,3177,4.355714285714286,36,0.17643028434395341,0.0015987210231814548
46459218,164997733,1.0,1,9,2.0,1.0,1.0,1.0,2915,4.331428571428572,9,0.17643028434395341,0.0015987210231814548
46460639,255727382,1.0,1,29,7.0,2.0,3.0,4.0,2006,4.467142857142857,676,0.17643028434395341,0.4502683567431769
46477491,25679101,0.96,0,19,6.0,3.0,3.0,3.0,30000,4.857142857142857,4,0.17643028434395341,0.1747173689619733
46479400,107681397,1.0,1,11,6.0,3.5,3.0,4.0,6285,4.9,4489,0.17643028434395341,0.062464314262875416
46495744,8108425,1.0,1,56,4.0,2.0,2.0,2.0,2391,4.908571428571428,22201,0.07068630809638003,0.4502683567431769
46517457,10484689,0.98,1,6,2.0,1.0,1.0,1.0,994,4.71,961,0.2551101975562407,0.4502683567431769
46537506,261535066,0.99,0,82,2.0,1.0,1.0,1.0,787,4.5,1936,0.2551101975562407,0.4502683567431769
46540775,331870052,0.9,1,2,4.0,2.0,2.0,3.0,1500,4.978571428571429,1936,0.01324654562064634,0.011305241521068859
46556519,3993139,1.0,0,2,1.0,1.0,0.0,1.0,290,4.845714285714286,529,0.007194244604316547,0.4502683567431769
46559942,9669737,1.0,1,25,2.0,1.0,1.0,1.0,1314,4.894285714285714,72361,0.2551101975562407,0.023638232271325797
46561829,341955084,1.0,1,3,2.0,1.0,1.0,1.0,1150,4.8999999999999995,400,0.2551101975562407,0.4502683567431769
46573432,376586974,1.0,0,1,3.0,2.0,2.0,2.0,700,4.942857142857142,841,0.011076852803471508,0.1747173689619733
46575270,97409432,1.0,1,2,8.0,3.0,4.0,5.0,4000,4.942857142857143,8281,0.0509306840242092,0.1747173689619733
46577371,13729241,0.99,0,21,4.0,2.0,2.0,4.0,1267,4.788571428571429,3364,0.17643028434395341,0.4502683567431769
46590156,164997733,1.0,1,9,2.0,1.0,1.0,1.0,2599,5.0,16,0.17643028434395341,0.0015987210231814548
46594014,376720357,0.9,0,2,3.0,1.0,0.0,4.0,345,4.791428571428573,784,0.0006851661527920521,0.4502683567431769
46596907,366694158,1.0,1,2,2.0,1.0,1.0,1.0,479,4.612857142857143,576,0.2551101975562407,0.4502683567431769
46597212,323676267,1.0,1,3,2.0,1.0,1.0,2.0,513,4.808571428571429,961,0.01324654562064634,0.01986981843096951
46615260,365463158,1.0,1,5,6.0,2.0,3.0,8.0,1607,4.835714285714286,2601,0.01815690304898938,0.1747173689619733
46615818,231402196,1.0,1,1,2.0,1.0,0.0,1.0,539,4.788571428571429,289,0.2551101975562407,0.4502683567431769
46616868,307629119,1.0,1,29,2.0,1.0,1.0,1.0,730,4.845714285714286,30276,0.2551101975562407,0.4502683567431769
46632404,376954189,1.0,0,4,6.0,3.0,3.0,4.0,3908,4.574285714285715,4624,0.2551101975562407,0.4502683567431769
46638501,261535066,0.99,0,82,4.0,2.0,2.0,2.0,742,4.602857142857142,3721,0.2551101975562407,0.4502683567431769
46638559,185884086,1.0,0,31,2.0,1.0,1.0,1.0,2342,4.857142857142857,16,0.17643028434395341,0.4502683567431769
46641455,63094540,1.0,1,6,8.0,2.0,3.0,5.0,4215,5.0,9,0.01815690304898938,0.1747173689619733
46650636,8108425,1.0,1,56,2.0,1.0,1.0,1.0,1298,4.822857142857144,11236,0.07068630809638003,0.012332990750256937
46651362,42528522,1.0,1,2,14.0,5.5,5.0,14.0,4396,4.922857142857143,1444,0.01004910357428343,0.0020554984583761563
46654931,81126329,1.0,1,2,2.0,1.0,1.0,1.0,485,4.897142857142859,3364,0.01004910357428343,0.0020554984583761563
46669952,217413211,0.95,0,41,4.0,2.0,2.0,3.0,1650,4.931428571428571,441,0.0509306840242092,0.023638232271325797
46685710,377307576,1.0,1,4,8.0,3.5,4.0,3.0,3697,4.9399999999999995,289,0.05401393171177344,0.03916866506794564
46685918,377307576,1.0,1,4,4.0,2.5,3.0,3.0,1459,5.0,4,0.05401393171177344,0.4502683567431769
46686889,377307576,1.0,1,4,4.0,2.5,2.0,2.0,2432,4.841428571428572,64,0.05401393171177344,0.4502683567431769
46688798,11858790,1.0,1,24,8.0,4.5,4.0,6.0,2786,4.965714285714285,64,0.02626470252369533,0.03916866506794564
46705711,156320650,1.0,1,3,6.0,3.0,3.0,3.0,3000,4.912857142857143,11664,0.17643028434395341,0.1747173689619733
46718598,89805509,1.0,1,1,2.0,1.0,0.0,0.0,500,4.901428571428572,169,0.2551101975562407,0.4502683567431769
46719018,5057848,1.0,0,1,4.0,2.0,2.0,2.0,3750,4.957142857142856,400,0.2551101975562407,0.062464314262875416
46720804,59072,1.0,1,9,6.0,3.0,3.0,4.0,3318,4.571428571428571,49,0.04430741121388603,0.1747173689619733
46740851,377742140,1.0,0,2,2.0,1.5,1.0,1.0,600,4.535714285714286,961,0.012789768185451638,0.060180427086901904
46742610,4592974,1.0,1,2,3.0,1.0,0.0,2.0,1487,4.938571428571429,17689,0.05401393171177344,0.012332990750256937
46747532,108583627,0.8,0,2,2.0,1.0,1.0,1.0,900,4.812857142857142,2401,0.04464999429028206,0.060180427086901904
46763354,377915973,1.0,1,1,2.0,1.0,1.0,1.0,953,4.671428571428571,2304,0.023295649194929772,0.4502683567431769
46763748,24108747,1.0,1,16,4.0,2.0,2.0,2.0,5750,5.0,9,0.17643028434395341,0.1747173689619733
46768692,300667928,1.0,1,1,2.0,1.0,1.0,1.0,729,4.981428571428571,20449,0.05401393171177344,0.02135434509535229
46789964,58656747,1.0,0,11,6.0,1.0,1.0,4.0,550,3.9342857142857146,169,0.2551101975562407,0.005595523581135092
46804568,30471225,1.0,1,28,5.0,2.0,3.0,3.0,1295,4.581428571428572,169,0.17643028434395341,0.4502683567431769
46808206,164997733,1.0,1,9,2.0,1.0,1.0,1.0,2599,4.96,49,0.17643028434395341,0.0015987210231814548
46825090,378318559,0.6,0,1,9.0,3.5,4.0,4.0,4500,4.857142857142857,144,0.04464999429028206,0.1747173689619733
46828062,135080793,1.0,0,1,6.0,2.0,3.0,4.0,2800,4.918571428571428,49,0.023295649194929772,0.005595523581135092
46831262,329948046,1.0,0,1,6.0,2.0,3.0,4.0,880,4.714285714285714,484,0.0509306840242092,0.4502683567431769
46844063,70755984,1.0,1,3,10.0,5.5,5.0,5.0,6000,4.747142857142856,81,0.011076852803471508,0.1747173689619733
46845855,46952287,1.0,1,1,6.0,2.0,3.0,4.0,1500,4.887142857142857,1369,0.01324654562064634,0.1747173689619733
46848200,23059129,0.6,0,1,2.0,1.0,0.0,1.0,503,4.881428571428572,7225,0.023638232271325797,0.060180427086901904
46864945,8770031,0.9,0,6,2.0,1.5,1.0,2.0,4050,4.862857142857143,1156,0.17643028434395341,0.023638232271325797
46868791,34644552,1.0,1,1,2.0,1.0,1.0,2.0,800,4.944285714285714,36864,0.05401393171177344,0.060180427086901904
46887181,376954189,1.0,0,4,6.0,3.0,3.0,4.0,5636,4.771428571428571,4900,0.17643028434395341,0.0041109969167523125
46889580,378782226,1.0,0,6,4.0,1.0,2.0,2.0,936,4.775714285714286,2025,0.04430741121388603,0.4502683567431769
46889936,6632489,0.99,1,55,6.0,0.0,3.0,3.0,6409,4.68,625,0.17643028434395341,0.03916866506794564
46894047,63202371,1.0,0,48,2.0,1.0,1.0,1.0,421,4.75,6561,0.2551101975562407,0.4502683567431769
46909365,4022365,1.0,1,5,6.0,2.0,3.0,4.0,3663,4.9157142857142855,51076,0.17643028434395341,0.062464314262875416
46920101,632541,1.0,1,7,11.0,6.5,6.0,6.0,14643,5.0,9,0.2551101975562407,0.1747173689619733
46932278,7980850,1.0,1,1,2.0,1.0,0.0,0.0,1350,4.917142857142857,2401,0.0509306840242092,0.4502683567431769
46933071,379224035,1.0,0,3,2.0,1.0,1.0,1.0,1018,4.667142857142856,4624,0.023295649194929772,0.4502683567431769
46934171,48118705,1.0,1,37,6.0,3.5,3.0,3.0,6750,4.935714285714285,1156,0.17643028434395341,0.1747173689619733
46936667,379268025,1.0,0,1,6.0,2.0,3.0,3.0,2296,4.748571428571429,3136,0.2551101975562407,0.4502683567431769
46938750,25991174,1.0,1,10,4.0,2.0,2.0,2.0,1486,4.811428571428572,6241,0.17643028434395341,0.1747173689619733
46941215,48118705,1.0,1,37,2.0,1.0,0.0,1.0,2250,4.931428571428571,1296,0.17643028434395341,0.4502683567431769
46944266,273884036,1.0,0,5,2.0,1.0,1.0,1.0,450,4.8742857142857146,625,0.0017129153819801302,0.04670549274865821
46952574,9547457,1.0,0,1,2.0,1.0,0.0,2.0,670,4.895714285714286,1296,0.2551101975562407,0.4502683567431769
46953770,15033734,1.0,0,1,4.0,1.0,2.0,2.0,1200,4.802857142857143,2304,0.2551101975562407,0.062464314262875416
46978823,29454112,1.0,0,2,6.0,3.0,3.0,3.0,2850,4.971428571428571,25,0.007194244604316547,0.1747173689619733
46980366,34722502,1.0,1,1,4.0,2.0,2.0,3.0,3300,4.975714285714285,5041,0.17643028434395341,0.060180427086901904
46984012,273884036,1.0,0,5,2.0,1.5,1.0,1.0,450,4.142857142857143,1,0.0017129153819801302,0.04670549274865821
46984022,273884036,1.0,0,5,2.0,1.0,1.0,1.0,450,5.0,4,0.0017129153819801302,0.04670549274865821
